Local time,Open,High,Low,Close,Volume
03.04.2023 06:16:00.000 GMT+0330,27787,27787,27773,27773,0
03.04.2023 06:17:00.000 GMT+0330,27773,27773,27758,27758,0
03.04.2023 06:18:00.000 GMT+0330,27759,27764,27758,27764,0
03.04.2023 06:19:00.000 GMT+0330,27764,27764,27743,27746,0
03.04.2023 06:20:00.000 GMT+0330,27746,27746,27723,27723,0
03.04.2023 06:21:00.000 GMT+0330,27725,27735,27723,27735,0
03.04.2023 06:22:00.000 GMT+0330,27735,27735,27720,27730,0
03.04.2023 06:23:00.000 GMT+0330,27731,27734,27730,27734,0
03.04.2023 06:24:00.000 GMT+0330,27728,27731,27728,27729,0
03.04.2023 06:25:00.000 GMT+0330,27729,27737,27719,27737,0
03.04.2023 06:26:00.000 GMT+0330,27737,27737,27704,27727,0
03.04.2023 06:28:00.000 GMT+0330,27727,27727,27697,27702,0
03.04.2023 06:29:00.000 GMT+0330,27702,27709,27693,27695,0
03.04.2023 06:30:00.000 GMT+0330,27696,27698,27685,27698,0
03.04.2023 06:31:00.000 GMT+0330,27699,27705,27698,27704,0
03.04.2023 06:32:00.000 GMT+0330,27705,27712,27701,27704,0
03.04.2023 06:33:00.000 GMT+0330,27704,27710,27704,27705,0
03.04.2023 06:34:00.000 GMT+0330,27705,27705,27697,27701,0
03.04.2023 06:35:00.000 GMT+0330,27701,27701,27679,27681,0
03.04.2023 06:36:00.000 GMT+0330,27681,27681,27653,27658,0
03.04.2023 06:37:00.000 GMT+0330,27658,27658,27644,27650,0
03.04.2023 06:38:00.000 GMT+0330,27650,27654,27610,27653,0
03.04.2023 06:39:00.000 GMT+0330,27653,27662,27635,27635,0
03.04.2023 06:40:00.000 GMT+0330,27635,27635,27603,27613,0
03.04.2023 06:41:00.000 GMT+0330,27613,27631,27607,27631,0
03.04.2023 06:42:00.000 GMT+0330,27631,27656,27631,27648,0
03.04.2023 06:43:00.000 GMT+0330,27649,27666,27648,27661,0
03.04.2023 06:44:00.000 GMT+0330,27661,27665,27656,27662,0
03.04.2023 06:45:00.000 GMT+0330,27662,27669,27652,27669,0
03.04.2023 06:47:00.000 GMT+0330,27669,27669,27640,27644,0
03.04.2023 06:48:00.000 GMT+0330,27644,27644,27629,27642,0
03.04.2023 06:49:00.000 GMT+0330,27643,27650,27643,27650,0
03.04.2023 06:50:00.000 GMT+0330,27650,27665,27650,27665,0
03.04.2023 06:51:00.000 GMT+0330,27666,27669,27666,27668,0
03.04.2023 06:52:00.000 GMT+0330,27669,27672,27669,27672,0
03.04.2023 06:53:00.000 GMT+0330,27672,27674,27671,27674,0
03.04.2023 06:54:00.000 GMT+0330,27675,27678,27675,27678,0
03.04.2023 06:55:00.000 GMT+0330,27678,27678,27667,27670,0
03.04.2023 06:56:00.000 GMT+0330,27670,27670,27649,27656,0
03.04.2023 06:57:00.000 GMT+0330,27656,27662,27646,27662,0
03.04.2023 06:58:00.000 GMT+0330,27662,27696,27662,27696,0
03.04.2023 06:59:00.000 GMT+0330,27696,27703,27692,27703,0
03.04.2023 07:00:00.000 GMT+0330,27703,27703,27687,27695,0
03.04.2023 07:01:00.000 GMT+0330,27695,27695,27694,27694,0
03.04.2023 07:02:00.000 GMT+0330,27694,27694,27685,27690,0
03.04.2023 07:03:00.000 GMT+0330,27690,27690,27676,27682,0
03.04.2023 07:05:00.000 GMT+0330,27682,27682,27660,27660,0
03.04.2023 07:06:00.000 GMT+0330,27660,27660,27645,27656,0
03.04.2023 07:07:00.000 GMT+0330,27656,27659,27653,27659,0
03.04.2023 07:08:00.000 GMT+0330,27659,27689,27659,27689,0
03.04.2023 07:09:00.000 GMT+0330,27690,27695,27689,27695,0
03.04.2023 07:10:00.000 GMT+0330,27695,27708,27695,27708,0
03.04.2023 07:11:00.000 GMT+0330,27708,27710,27708,27710,0
03.04.2023 07:12:00.000 GMT+0330,27712,27720,27712,27720,0
03.04.2023 07:13:00.000 GMT+0330,27709,27715,27706,27715,0
03.04.2023 07:14:00.000 GMT+0330,27715,27716,27707,27716,0
03.04.2023 07:15:00.000 GMT+0330,27719,27719,27715,27718,0
03.04.2023 07:16:00.000 GMT+0330,27720,27728,27720,27728,0
03.04.2023 07:17:00.000 GMT+0330,27728,27728,27721,27728,0
03.04.2023 07:18:00.000 GMT+0330,27728,27728,27720,27727,0
03.04.2023 07:19:00.000 GMT+0330,27727,27755,27726,27755,0
03.04.2023 07:20:00.000 GMT+0330,27755,27755,27736,27744,0
03.04.2023 07:22:00.000 GMT+0330,27744,27744,27735,27742,0
03.04.2023 07:23:00.000 GMT+0330,27742,27744,27734,27744,0
03.04.2023 07:24:00.000 GMT+0330,27744,27744,27737,27741,0
03.04.2023 07:25:00.000 GMT+0330,27741,27742,27730,27741,0
03.04.2023 07:26:00.000 GMT+0330,27741,27741,27724,27734,0
03.04.2023 07:27:00.000 GMT+0330,27734,27734,27731,27731,0
03.04.2023 07:28:00.000 GMT+0330,27733,27738,27733,27738,0
03.04.2023 07:32:00.000 GMT+0330,27738,27738,27723,27723,0
03.04.2023 07:33:00.000 GMT+0330,27723,27730,27716,27723,0
03.04.2023 07:34:00.000 GMT+0330,27723,27723,27718,27721,0
03.04.2023 07:35:00.000 GMT+0330,27721,27721,27706,27706,0
03.04.2023 07:36:00.000 GMT+0330,27706,27706,27698,27698,0
03.04.2023 07:37:00.000 GMT+0330,27698,27698,27693,27698,0
03.04.2023 07:38:00.000 GMT+0330,27698,27698,27695,27695,0
03.04.2023 07:39:00.000 GMT+0330,27695,27695,27685,27686,0
03.04.2023 07:40:00.000 GMT+0330,27686,27692,27685,27692,0
03.04.2023 07:42:00.000 GMT+0330,27692,27692,27679,27683,0
03.04.2023 07:43:00.000 GMT+0330,27683,27690,27683,27690,0
03.04.2023 07:44:00.000 GMT+0330,27690,27690,27683,27690,0
03.04.2023 07:46:00.000 GMT+0330,27690,27690,27661,27661,0
03.04.2023 07:47:00.000 GMT+0330,27661,27663,27645,27663,0
03.04.2023 07:48:00.000 GMT+0330,27663,27666,27663,27664,0
03.04.2023 07:49:00.000 GMT+0330,27664,27664,27642,27643,0
03.04.2023 07:50:00.000 GMT+0330,27644,27647,27642,27642,0
03.04.2023 07:51:00.000 GMT+0330,27642,27642,27619,27641,0
03.04.2023 07:52:00.000 GMT+0330,27642,27651,27642,27651,0
03.04.2023 07:53:00.000 GMT+0330,27653,27662,27653,27662,0
03.04.2023 07:54:00.000 GMT+0330,27662,27670,27662,27670,0
03.04.2023 07:55:00.000 GMT+0330,27671,27683,27670,27680,0
03.04.2023 07:56:00.000 GMT+0330,27680,27680,27667,27670,0
03.04.2023 07:57:00.000 GMT+0330,27672,27675,27671,27674,0
03.04.2023 07:58:00.000 GMT+0330,27674,27674,27656,27659,0
03.04.2023 07:59:00.000 GMT+0330,27659,27665,27651,27665,0
03.04.2023 08:00:00.000 GMT+0330,27666,27672,27666,27672,0
03.04.2023 08:01:00.000 GMT+0330,27673,27676,27672,27676,0
03.04.2023 08:02:00.000 GMT+0330,27676,27680,27676,27680,0
03.04.2023 08:03:00.000 GMT+0330,27682,27694,27682,27694,0
03.04.2023 08:04:00.000 GMT+0330,27694,27694,27688,27692,0
03.04.2023 08:05:00.000 GMT+0330,27688,27688,27673,27673,0
03.04.2023 08:06:00.000 GMT+0330,27673,27673,27660,27660,0
03.04.2023 08:07:00.000 GMT+0330,27660,27660,27644,27644,0
03.04.2023 08:08:00.000 GMT+0330,27644,27651,27640,27644,0
03.04.2023 08:09:00.000 GMT+0330,27644,27644,27630,27630,0
03.04.2023 08:11:00.000 GMT+0330,27630,27630,27627,27627,0
03.04.2023 08:12:00.000 GMT+0330,27627,27627,27615,27625,0
03.04.2023 08:13:00.000 GMT+0330,27625,27625,27615,27615,0
03.04.2023 08:15:00.000 GMT+0330,27615,27615,27593,27596,0
03.04.2023 08:16:00.000 GMT+0330,27596,27612,27566,27612,0
03.04.2023 08:17:00.000 GMT+0330,27614,27627,27614,27624,0
03.04.2023 08:18:00.000 GMT+0330,27625,27635,27624,27631,0
03.04.2023 08:19:00.000 GMT+0330,27632,27635,27632,27635,0
03.04.2023 08:20:00.000 GMT+0330,27638,27661,27627,27630,0
03.04.2023 08:21:00.000 GMT+0330,27630,27643,27616,27643,0
03.04.2023 08:22:00.000 GMT+0330,27643,27643,27627,27633,0
03.04.2023 08:23:00.000 GMT+0330,27633,27651,27625,27651,0
03.04.2023 08:24:00.000 GMT+0330,27654,27658,27620,27623,0
03.04.2023 08:25:00.000 GMT+0330,27623,27632,27623,27630,0
03.04.2023 08:26:00.000 GMT+0330,27631,27646,27630,27646,0
03.04.2023 08:27:00.000 GMT+0330,27647,27661,27646,27661,0
03.04.2023 08:28:00.000 GMT+0330,27661,27669,27661,27669,0
03.04.2023 08:29:00.000 GMT+0330,27669,27678,27669,27678,0
03.04.2023 08:30:00.000 GMT+0330,27678,27678,27676,27676,0
03.04.2023 08:32:00.000 GMT+0330,27676,27684,27664,27680,0
03.04.2023 08:33:00.000 GMT+0330,27680,27680,27672,27672,0
03.04.2023 08:34:00.000 GMT+0330,27672,27679,27672,27673,0
03.04.2023 08:35:00.000 GMT+0330,27676,27679,27676,27679,0
03.04.2023 08:36:00.000 GMT+0330,27679,27679,27674,27674,0
03.04.2023 08:37:00.000 GMT+0330,27674,27689,27674,27689,0
03.04.2023 08:38:00.000 GMT+0330,27689,27689,27672,27686,0
03.04.2023 08:39:00.000 GMT+0330,27686,27686,27680,27680,0
03.04.2023 08:40:00.000 GMT+0330,27680,27680,27676,27678,0
03.04.2023 08:41:00.000 GMT+0330,27678,27682,27678,27682,0
03.04.2023 08:42:00.000 GMT+0330,27682,27682,27665,27671,0
03.04.2023 08:43:00.000 GMT+0330,27675,27679,27674,27678,0
03.04.2023 08:44:00.000 GMT+0330,27678,27678,27675,27675,0
03.04.2023 08:46:00.000 GMT+0330,27676,27686,27676,27686,0
03.04.2023 08:47:00.000 GMT+0330,27687,27708,27687,27703,0
03.04.2023 08:48:00.000 GMT+0330,27703,27711,27703,27711,0
03.04.2023 08:49:00.000 GMT+0330,27711,27711,27699,27702,0
03.04.2023 08:50:00.000 GMT+0330,27702,27703,27701,27703,0
03.04.2023 08:51:00.000 GMT+0330,27703,27703,27692,27695,0
03.04.2023 08:52:00.000 GMT+0330,27695,27695,27695,27695,0
03.04.2023 08:53:00.000 GMT+0330,27695,27695,27680,27691,0
03.04.2023 08:54:00.000 GMT+0330,27691,27691,27691,27691,0
03.04.2023 08:57:00.000 GMT+0330,27694,27698,27691,27698,0
03.04.2023 08:58:00.000 GMT+0330,27698,27698,27687,27690,0
03.04.2023 08:59:00.000 GMT+0330,27690,27698,27690,27698,0
03.04.2023 09:00:00.000 GMT+0330,27698,27698,27692,27695,0
03.04.2023 09:01:00.000 GMT+0330,27696,27699,27696,27699,0
03.04.2023 09:02:00.000 GMT+0330,27703,27711,27703,27708,0
03.04.2023 09:03:00.000 GMT+0330,27708,27708,27699,27699,0
03.04.2023 09:04:00.000 GMT+0330,27700,27703,27699,27703,0
03.04.2023 09:05:00.000 GMT+0330,27705,27708,27704,27704,0
03.04.2023 09:07:00.000 GMT+0330,27705,27709,27702,27709,0
03.04.2023 09:08:00.000 GMT+0330,27710,27726,27710,27726,0
03.04.2023 09:09:00.000 GMT+0330,27726,27726,27726,27726,0
03.04.2023 09:10:00.000 GMT+0330,27728,27731,27723,27730,0
03.04.2023 09:11:00.000 GMT+0330,27730,27733,27728,27728,0
03.04.2023 09:12:00.000 GMT+0330,27729,27732,27728,27730,0
03.04.2023 09:13:00.000 GMT+0330,27730,27741,27719,27720,0
03.04.2023 09:14:00.000 GMT+0330,27719,27723,27706,27710,0
03.04.2023 09:15:00.000 GMT+0330,27710,27710,27679,27692,0
03.04.2023 09:16:00.000 GMT+0330,27692,27694,27682,27694,0
03.04.2023 09:19:00.000 GMT+0330,27694,27694,27686,27686,0
03.04.2023 09:20:00.000 GMT+0330,27686,27686,27675,27675,0
03.04.2023 09:21:00.000 GMT+0330,27675,27688,27675,27688,0
03.04.2023 09:22:00.000 GMT+0330,27688,27693,27688,27693,0
03.04.2023 09:24:00.000 GMT+0330,27693,27693,27691,27691,0
03.04.2023 09:25:00.000 GMT+0330,27691,27691,27688,27688,0
03.04.2023 09:27:00.000 GMT+0330,27688,27688,27663,27665,0
03.04.2023 09:30:00.000 GMT+0330,27659,27659,27658,27658,0
03.04.2023 09:31:00.000 GMT+0330,27658,27658,27641,27641,0
03.04.2023 09:32:00.000 GMT+0330,27641,27641,27634,27634,0
03.04.2023 09:34:00.000 GMT+0330,27635,27646,27632,27646,0
03.04.2023 09:39:00.000 GMT+0330,27649,27650,27649,27650,0
03.04.2023 09:40:00.000 GMT+0330,27650,27656,27650,27656,0
03.04.2023 09:42:00.000 GMT+0330,27657,27660,27657,27660,0
03.04.2023 09:43:00.000 GMT+0330,27660,27663,27660,27663,0
03.04.2023 09:44:00.000 GMT+0330,27663,27663,27662,27662,0
03.04.2023 09:48:00.000 GMT+0330,27664,27676,27662,27676,0
03.04.2023 09:49:00.000 GMT+0330,27677,27684,27665,27668,0
03.04.2023 09:50:00.000 GMT+0330,27668,27668,27642,27642,0
03.04.2023 09:51:00.000 GMT+0330,27642,27645,27634,27639,0
03.04.2023 09:52:00.000 GMT+0330,27641,27660,27639,27660,0
03.04.2023 09:53:00.000 GMT+0330,27662,27668,27661,27668,0
03.04.2023 09:54:00.000 GMT+0330,27670,27685,27668,27685,0
03.04.2023 09:55:00.000 GMT+0330,27685,27691,27665,27670,0
03.04.2023 09:56:00.000 GMT+0330,27670,27672,27670,27672,0
03.04.2023 09:58:00.000 GMT+0330,27673,27685,27673,27685,0
03.04.2023 09:59:00.000 GMT+0330,27685,27687,27683,27687,0
03.04.2023 10:00:00.000 GMT+0330,27687,27687,27682,27682,0
03.04.2023 10:01:00.000 GMT+0330,27685,27693,27685,27693,0
03.04.2023 10:02:00.000 GMT+0330,27693,27709,27693,27709,0
03.04.2023 10:03:00.000 GMT+0330,27712,27725,27711,27723,0
03.04.2023 10:04:00.000 GMT+0330,27723,27726,27723,27726,0
03.04.2023 10:05:00.000 GMT+0330,27726,27726,27705,27715,0
03.04.2023 10:06:00.000 GMT+0330,27715,27715,27707,27707,0
03.04.2023 10:07:00.000 GMT+0330,27707,27709,27700,27709,0
03.04.2023 10:08:00.000 GMT+0330,27709,27709,27673,27685,0
03.04.2023 10:09:00.000 GMT+0330,27685,27685,27676,27680,0
03.04.2023 10:10:00.000 GMT+0330,27680,27680,27677,27677,0
03.04.2023 10:13:00.000 GMT+0330,27677,27677,27658,27665,0
03.04.2023 10:14:00.000 GMT+0330,27665,27674,27665,27674,0
03.04.2023 10:15:00.000 GMT+0330,27677,27697,27675,27693,0
03.04.2023 10:16:00.000 GMT+0330,27694,27698,27693,27698,0
03.04.2023 10:17:00.000 GMT+0330,27698,27702,27695,27702,0
03.04.2023 10:18:00.000 GMT+0330,27706,27711,27702,27711,0
03.04.2023 10:19:00.000 GMT+0330,27711,27712,27708,27712,0
03.04.2023 10:20:00.000 GMT+0330,27712,27712,27711,27711,0
03.04.2023 10:22:00.000 GMT+0330,27711,27715,27711,27715,0
03.04.2023 10:23:00.000 GMT+0330,27715,27715,27709,27709,0
03.04.2023 10:24:00.000 GMT+0330,27709,27715,27704,27715,0
03.04.2023 10:25:00.000 GMT+0330,27715,27720,27711,27720,0
03.04.2023 10:26:00.000 GMT+0330,27721,27731,27720,27727,0
03.04.2023 10:27:00.000 GMT+0330,27728,27755,27727,27752,0
03.04.2023 10:28:00.000 GMT+0330,27752,27771,27748,27761,0
03.04.2023 10:29:00.000 GMT+0330,27758,27758,27745,27745,0
03.04.2023 10:30:00.000 GMT+0330,27758,27763,27752,27763,0
03.04.2023 10:31:00.000 GMT+0330,27763,27800,27763,27800,0
03.04.2023 10:32:00.000 GMT+0330,27800,27810,27787,27793,0
03.04.2023 10:33:00.000 GMT+0330,27794,27802,27791,27791,0
03.04.2023 10:34:00.000 GMT+0330,27794,27799,27792,27799,0
03.04.2023 10:35:00.000 GMT+0330,27799,27799,27781,27781,0
03.04.2023 10:36:00.000 GMT+0330,27781,27790,27767,27772,0
03.04.2023 10:37:00.000 GMT+0330,27774,27784,27770,27771,0
03.04.2023 10:38:00.000 GMT+0330,27771,27774,27771,27771,0
03.04.2023 10:39:00.000 GMT+0330,27771,27771,27761,27761,0
03.04.2023 10:40:00.000 GMT+0330,27761,27761,27749,27757,0
03.04.2023 10:41:00.000 GMT+0330,27758,27768,27758,27768,0
03.04.2023 10:42:00.000 GMT+0330,27768,27768,27751,27754,0
03.04.2023 10:43:00.000 GMT+0330,27755,27775,27752,27775,0
03.04.2023 10:44:00.000 GMT+0330,27775,27786,27773,27778,0
03.04.2023 10:45:00.000 GMT+0330,27778,27778,27771,27774,0
03.04.2023 10:46:00.000 GMT+0330,27774,27804,27774,27804,0
03.04.2023 10:47:00.000 GMT+0330,27807,27851,27804,27848,0
03.04.2023 10:48:00.000 GMT+0330,27848,27850,27821,27832,0
03.04.2023 10:49:00.000 GMT+0330,27833,27836,27817,27827,0
03.04.2023 10:50:00.000 GMT+0330,27827,27827,27816,27819,0
03.04.2023 10:51:00.000 GMT+0330,27815,27826,27815,27826,0
03.04.2023 10:52:00.000 GMT+0330,27826,27826,27822,27825,0
03.04.2023 10:53:00.000 GMT+0330,27828,27860,27825,27856,0
03.04.2023 10:54:00.000 GMT+0330,27857,27865,27856,27865,0
03.04.2023 10:55:00.000 GMT+0330,27865,27879,27862,27870,0
03.04.2023 10:56:00.000 GMT+0330,27872,27878,27872,27877,0
03.04.2023 10:57:00.000 GMT+0330,27877,27907,27877,27904,0
03.04.2023 10:58:00.000 GMT+0330,27899,27904,27877,27884,0
03.04.2023 10:59:00.000 GMT+0330,27884,27901,27882,27899,0
03.04.2023 11:00:00.000 GMT+0330,27900,27902,27883,27894,0
03.04.2023 11:01:00.000 GMT+0330,27894,27894,27886,27886,0
03.04.2023 11:02:00.000 GMT+0330,27886,27889,27876,27884,0
03.04.2023 11:03:00.000 GMT+0330,27884,27884,27872,27880,0
03.04.2023 11:04:00.000 GMT+0330,27881,27884,27869,27869,0
03.04.2023 11:05:00.000 GMT+0330,27869,27888,27869,27884,0
03.04.2023 11:06:00.000 GMT+0330,27886,27906,27885,27906,0
03.04.2023 11:07:00.000 GMT+0330,27906,27914,27882,27888,0
03.04.2023 11:08:00.000 GMT+0330,27888,27888,27877,27883,0
03.04.2023 11:09:00.000 GMT+0330,27883,27883,27859,27869,0
03.04.2023 11:11:00.000 GMT+0330,27872,27884,27869,27878,0
03.04.2023 11:12:00.000 GMT+0330,27879,27882,27867,27867,0
03.04.2023 11:13:00.000 GMT+0330,27867,27870,27867,27867,0
03.04.2023 11:14:00.000 GMT+0330,27867,27867,27860,27860,0
03.04.2023 11:15:00.000 GMT+0330,27861,27872,27861,27870,0
03.04.2023 11:16:00.000 GMT+0330,27870,27870,27867,27867,0
03.04.2023 11:17:00.000 GMT+0330,27868,27877,27867,27869,0
03.04.2023 11:18:00.000 GMT+0330,27869,27869,27861,27861,0
03.04.2023 11:19:00.000 GMT+0330,27861,27861,27858,27858,0
03.04.2023 11:20:00.000 GMT+0330,27859,27877,27858,27877,0
03.04.2023 11:21:00.000 GMT+0330,27877,27886,27876,27886,0
03.04.2023 11:22:00.000 GMT+0330,27886,27889,27886,27888,0
03.04.2023 11:23:00.000 GMT+0330,27892,27892,27869,27880,0
03.04.2023 11:24:00.000 GMT+0330,27880,27896,27880,27896,0
03.04.2023 11:25:00.000 GMT+0330,27896,27903,27893,27893,0
03.04.2023 11:26:00.000 GMT+0330,27893,27898,27893,27897,0
03.04.2023 11:27:00.000 GMT+0330,27897,27912,27897,27910,0
03.04.2023 11:28:00.000 GMT+0330,27910,27924,27900,27905,0
03.04.2023 11:29:00.000 GMT+0330,27906,27936,27905,27935,0
03.04.2023 11:30:00.000 GMT+0330,27935,27960,27934,27960,0
03.04.2023 11:31:00.000 GMT+0330,27961,27975,27958,27975,0
03.04.2023 11:32:00.000 GMT+0330,27975,28044,27975,28044,0
03.04.2023 11:33:00.000 GMT+0330,28044,28044,28024,28032,0
03.04.2023 11:34:00.000 GMT+0330,28032,28032,28005,28018,0
03.04.2023 11:35:00.000 GMT+0330,28020,28044,28014,28039,0
03.04.2023 11:36:00.000 GMT+0330,28039,28050,28018,28045,0
03.04.2023 11:37:00.000 GMT+0330,28045,28102,28045,28090,0
03.04.2023 11:38:00.000 GMT+0330,28090,28140,28090,28140,0
03.04.2023 11:39:00.000 GMT+0330,28140,28140,28106,28117,0
03.04.2023 11:40:00.000 GMT+0330,28118,28154,28118,28126,0
03.04.2023 11:41:00.000 GMT+0330,28127,28130,28109,28118,0
03.04.2023 11:42:00.000 GMT+0330,28119,28119,28099,28114,0
03.04.2023 11:43:00.000 GMT+0330,28114,28114,28090,28090,0
03.04.2023 11:44:00.000 GMT+0330,28091,28113,28075,28106,0
03.04.2023 11:45:00.000 GMT+0330,28109,28156,28109,28156,0
03.04.2023 11:46:00.000 GMT+0330,28156,28156,28128,28143,0
03.04.2023 11:47:00.000 GMT+0330,28145,28317,28141,28317,0
03.04.2023 11:48:00.000 GMT+0330,28317,28350,28282,28307,0
03.04.2023 11:49:00.000 GMT+0330,28307,28389,28301,28345,0
03.04.2023 11:50:00.000 GMT+0330,28342,28371,28327,28342,0
03.04.2023 11:51:00.000 GMT+0330,28342,28342,28259,28278,0
03.04.2023 11:52:00.000 GMT+0330,28278,28343,28274,28341,0
03.04.2023 11:53:00.000 GMT+0330,28342,28346,28299,28308,0
03.04.2023 11:54:00.000 GMT+0330,28310,28334,28305,28320,0
03.04.2023 11:55:00.000 GMT+0330,28320,28366,28320,28366,0
03.04.2023 11:56:00.000 GMT+0330,28366,28366,28313,28341,0
03.04.2023 11:57:00.000 GMT+0330,28341,28372,28332,28336,0
03.04.2023 11:58:00.000 GMT+0330,28336,28374,28336,28370,0
03.04.2023 11:59:00.000 GMT+0330,28370,28373,28339,28361,0
03.04.2023 12:00:00.000 GMT+0330,28363,28396,28355,28355,0
03.04.2023 12:01:00.000 GMT+0330,28355,28372,28345,28364,0
03.04.2023 12:02:00.000 GMT+0330,28364,28386,28363,28386,0
03.04.2023 12:03:00.000 GMT+0330,28389,28426,28362,28375,0
03.04.2023 12:04:00.000 GMT+0330,28375,28388,28349,28355,0
03.04.2023 12:05:00.000 GMT+0330,28356,28369,28334,28334,0
03.04.2023 12:06:00.000 GMT+0330,28334,28341,28302,28309,0
03.04.2023 12:07:00.000 GMT+0330,28309,28328,28298,28325,0
03.04.2023 12:08:00.000 GMT+0330,28327,28341,28312,28315,0
03.04.2023 12:09:00.000 GMT+0330,28316,28319,28284,28287,0
03.04.2023 12:10:00.000 GMT+0330,28291,28330,28287,28330,0
03.04.2023 12:11:00.000 GMT+0330,28330,28330,28309,28319,0
03.04.2023 12:12:00.000 GMT+0330,28320,28327,28296,28312,0
03.04.2023 12:13:00.000 GMT+0330,28312,28315,28278,28296,0
03.04.2023 12:14:00.000 GMT+0330,28296,28321,28289,28294,0
03.04.2023 12:15:00.000 GMT+0330,28294,28321,28294,28313,0
03.04.2023 12:16:00.000 GMT+0330,28313,28313,28270,28274,0
03.04.2023 12:17:00.000 GMT+0330,28274,28297,28255,28262,0
03.04.2023 12:18:00.000 GMT+0330,28264,28304,28264,28304,0
03.04.2023 12:19:00.000 GMT+0330,28304,28305,28298,28301,0
03.04.2023 12:20:00.000 GMT+0330,28302,28318,28301,28318,0
03.04.2023 12:21:00.000 GMT+0330,28318,28328,28309,28324,0
03.04.2023 12:22:00.000 GMT+0330,28325,28332,28322,28322,0
03.04.2023 12:23:00.000 GMT+0330,28322,28322,28303,28303,0
03.04.2023 12:24:00.000 GMT+0330,28303,28303,28281,28284,0
03.04.2023 12:25:00.000 GMT+0330,28284,28300,28284,28295,0
03.04.2023 12:26:00.000 GMT+0330,28297,28300,28288,28290,0
03.04.2023 12:27:00.000 GMT+0330,28290,28298,28283,28298,0
03.04.2023 12:28:00.000 GMT+0330,28298,28302,28296,28296,0
03.04.2023 12:29:00.000 GMT+0330,28297,28308,28297,28308,0
03.04.2023 12:30:00.000 GMT+0330,28308,28327,28308,28327,0
03.04.2023 12:31:00.000 GMT+0330,28327,28330,28327,28327,0
03.04.2023 12:32:00.000 GMT+0330,28328,28331,28316,28326,0
03.04.2023 12:33:00.000 GMT+0330,28326,28328,28303,28303,0
03.04.2023 12:34:00.000 GMT+0330,28303,28323,28293,28322,0
03.04.2023 12:35:00.000 GMT+0330,28322,28332,28322,28329,0
03.04.2023 12:36:00.000 GMT+0330,28329,28334,28327,28327,0
03.04.2023 12:37:00.000 GMT+0330,28327,28332,28322,28331,0
03.04.2023 12:38:00.000 GMT+0330,28331,28332,28307,28309,0
03.04.2023 12:39:00.000 GMT+0330,28309,28309,28294,28295,0
03.04.2023 12:40:00.000 GMT+0330,28295,28309,28295,28302,0
03.04.2023 12:41:00.000 GMT+0330,28302,28310,28293,28293,0
03.04.2023 12:42:00.000 GMT+0330,28293,28296,28291,28291,0
03.04.2023 12:43:00.000 GMT+0330,28291,28291,28283,28283,0
03.04.2023 12:44:00.000 GMT+0330,28283,28285,28277,28277,0
03.04.2023 12:45:00.000 GMT+0330,28277,28334,28277,28321,0
03.04.2023 12:46:00.000 GMT+0330,28321,28343,28321,28338,0
03.04.2023 12:47:00.000 GMT+0330,28337,28352,28334,28342,0
03.04.2023 12:48:00.000 GMT+0330,28342,28360,28301,28311,0
03.04.2023 12:49:00.000 GMT+0330,28311,28328,28310,28321,0
03.04.2023 12:50:00.000 GMT+0330,28321,28331,28318,28319,0
03.04.2023 12:51:00.000 GMT+0330,28319,28323,28297,28297,0
03.04.2023 12:52:00.000 GMT+0330,28297,28326,28294,28324,0
03.04.2023 12:53:00.000 GMT+0330,28324,28326,28293,28319,0
03.04.2023 12:54:00.000 GMT+0330,28319,28322,28299,28306,0
03.04.2023 12:55:00.000 GMT+0330,28306,28325,28296,28299,0
03.04.2023 12:56:00.000 GMT+0330,28299,28319,28287,28292,0
03.04.2023 12:57:00.000 GMT+0330,28292,28293,28286,28288,0
03.04.2023 12:58:00.000 GMT+0330,28288,28297,28288,28295,0
03.04.2023 12:59:00.000 GMT+0330,28295,28299,28294,28297,0
03.04.2023 13:00:00.000 GMT+0330,28297,28323,28297,28321,0
03.04.2023 13:01:00.000 GMT+0330,28321,28363,28302,28347,0
03.04.2023 13:02:00.000 GMT+0330,28347,28350,28302,28316,0
03.04.2023 13:03:00.000 GMT+0330,28316,28320,28295,28303,0
03.04.2023 13:04:00.000 GMT+0330,28303,28303,28292,28292,0
03.04.2023 13:05:00.000 GMT+0330,28292,28305,28278,28291,0
03.04.2023 13:06:00.000 GMT+0330,28291,28296,28279,28292,0
03.04.2023 13:07:00.000 GMT+0330,28292,28311,28273,28311,0
03.04.2023 13:08:00.000 GMT+0330,28311,28316,28291,28306,0
03.04.2023 13:09:00.000 GMT+0330,28306,28307,28289,28301,0
03.04.2023 13:10:00.000 GMT+0330,28301,28307,28291,28302,0
